Transaction_ID,Transaction_Amount,Transaction_Type,Vendor_Risk_Score,Employee_ID,Department,Transaction_Frequency,Round_Amount_Flag,Weekend_Transaction,Approval_Level,Previous_Fraud_Flag,Unusual_Time_Flag,Multiple_Approvals,Vendor_New_Flag,Audit_Risk
T04135,18001.53,Transfer,0.72,E207,HR,15,0,1,Manager,0,1,0,0,1
T04136,327.54,Purchase,0.78,E146,Admin,14,1,0,Director,0,0,0,0,0
T04137,26096.36,Purchase,0.93,E340,Finance,14,0,0,Director,1,1,0,0,1
T04138,7817.36,Expense,0.37,E329,Finance,8,0,0,VP,0,0,1,0,0
T04139,21875.84,Purchase,0.69,E344,Sales,20,0,0,Director,1,1,1,0,0
T04140,16264.69,Purchase,0.6,E349,IT,25,0,0,Manager,1,0,1,0,0
T04141,8393.24,Purchase,0.53,E176,IT,8,0,0,VP,0,0,1,0,0
T04142,2890.72,Purchase,0.89,E161,Sales,5,0,1,VP,0,1,1,0,1
T04143,1983.57,Expense,0.0,E158,Sales,5,0,0,Director,0,0,0,0,0
T04144,35618.57,Purchase,0.28,E337,IT,25,1,0,VP,0,0,0,1,0
T04145,50117.92,Expense,0.54,E288,Admin,29,1,1,VP,0,0,1,0,1
T04146,20984.33,Purchase,0.18,E155,Admin,14,1,1,Director,1,0,1,0,1
T04147,2183.67,Expense,0.91,E177,Admin,5,0,1,Director,0,0,0,0,0
T04148,10284.2,Transfer,0.65,E321,Admin,29,0,0,Manager,0,1,0,0,0
T04149,26108.24,Expense,0.48,E146,Sales,9,0,0,Manager,0,0,0,1,0
T04150,30266.28,Expense,0.81,E237,HR,22,0,0,Director,0,0,1,0,0
T04151,2516.22,Purchase,0.45,E123,HR,27,1,0,VP,0,0,1,0,0
T04152,0.61,Expense,0.56,E128,IT,11,1,1,Manager,0,0,0,1,0
T04153,24905.42,Expense,0.0,E234,HR,17,0,0,Manager,0,0,0,0,0
T04154,8819.65,Purchase,0.37,E380,Admin,27,1,0,Director,0,0,1,0,0
T04155,5873.5,Transfer,0.14,E391,Sales,12,0,0,VP,1,1,0,0,0
T04156,259.63,Transfer,0.69,E288,Admin,12,0,0,Manager,1,0,1,1,0
T04157,15543.6,Transfer,0.48,E170,Finance,24,0,0,Director,0,0,1,0,0
T04158,38096.42,Expense,0.3,E305,Sales,16,1,0,Director,0,0,0,0,0
T04159,63227.07,Purchase,0.47,E341,Finance,1,0,0,VP,0,0,0,0,0
T04160,16682.46,Transfer,0.21,E283,Finance,18,0,0,Director,0,0,0,0,0
T04161,14449.93,Transfer,0.93,E227,IT,6,0,0,Director,0,0,0,0,0
T04162,1777.86,Transfer,0.05,E329,Finance,5,1,0,Director,0,0,0,0,0
T04163,15920.12,Transfer,0.87,E140,HR,18,0,0,Manager,0,1,1,0,0
T04164,9560.04,Purchase,0.51,E380,HR,13,0,0,VP,1,0,1,0,0
T04165,18685.8,Transfer,0.62,E261,Finance,6,0,0,Director,0,1,1,0,0
T04166,9844.21,Expense,0.3,E257,IT,7,0,0,Director,0,0,0,0,0
T04167,5496.61,Expense,0.97,E120,Finance,3,1,0,VP,0,0,0,0,0
T04168,1995.64,Purchase,0.28,E109,Sales,11,0,0,Manager,0,0,0,0,0
T04169,7564.35,Transfer,0.59,E186,Sales,8,0,0,VP,1,0,1,1,0
T04170,2032.79,Transfer,0.99,E132,Sales,4,0,1,Manager,0,1,1,0,1
T04171,3893.48,Expense,0.88,E302,Sales,10,0,0,Director,0,0,0,1,0
T04172,87380.09,Purchase,0.54,E103,Finance,9,1,0,VP,0,0,0,0,0
T04173,11743.47,Expense,0.99,E122,Admin,23,1,0,Manager,0,0,1,1,0
T04174,15180.26,Purchase,0.7,E296,Admin,13,0,0,VP,0,0,0,0,0
T04175,41369.01,Purchase,0.21,E373,Sales,19,0,0,Director,0,0,0,0,0
T04176,108382.15,Purchase,0.41,E372,IT,15,0,0,Manager,0,0,1,1,0
T04177,17479.69,Expense,0.33,E206,IT,5,0,0,Director,1,0,1,0,0
T04178,33476.74,Purchase,0.34,E299,Finance,25,0,0,VP,0,0,1,0,0
T04179,7918.45,Expense,0.76,E314,Admin,13,0,0,Director,0,1,1,1,0
T04180,7298.29,Expense,0.58,E101,Finance,12,0,1,VP,0,0,1,1,0
T04181,10306.84,Transfer,0.04,E220,HR,9,0,0,VP,0,0,0,0,0
T04182,22325.79,Expense,0.88,E202,Sales,24,0,0,Director,0,0,1,1,0
T04183,22926.14,Expense,0.3,E248,HR,8,0,0,Manager,0,0,0,0,0
T04184,7573.72,Transfer,1.0,E251,HR,9,0,0,VP,0,0,1,1,0
T04185,2859.17,Transfer,0.95,E152,IT,21,1,0,VP,0,1,1,0,1
T04186,20014.99,Transfer,0.94,E265,Admin,13,0,0,Manager,0,0,0,0,0
T04187,2746.79,Purchase,0.81,E266,Sales,27,0,0,Manager,0,0,0,0,0
T04188,17278.35,Purchase,0.22,E394,Finance,29,0,1,Manager,0,0,0,0,0
T04189,23645.67,Transfer,0.53,E170,Sales,9,0,1,Director,0,0,0,1,0
T04190,24120.26,Purchase,0.22,E227,Finance,6,0,1,Manager,0,0,0,0,0
T04191,28005.6,Transfer,0.26,E132,Finance,29,1,0,VP,0,0,0,0,0
T04192,41249.24,Purchase,0.61,E256,Admin,6,0,0,VP,0,0,1,0,0
T04193,13861.3,Expense,0.04,E365,HR,11,1,1,Director,0,0,0,0,0
T04194,26205.13,Purchase,0.97,E303,Finance,10,0,0,Director,0,0,0,1,0
T04195,19308.19,Purchase,0.92,E294,Admin,14,0,0,VP,0,0,0,0,0
T04196,4131.63,Expense,0.38,E208,HR,28,1,0,VP,0,0,0,0,0
T04197,520.51,Transfer,0.52,E258,HR,6,0,0,VP,0,0,0,1,0
T04198,6696.63,Purchase,0.47,E382,Sales,7,0,0,Director,0,0,0,0,0
T04199,11705.01,Purchase,0.88,E126,Sales,9,1,0,VP,0,0,0,0,0
T04200,19199.94,Expense,0.69,E326,Sales,3,1,0,VP,0,0,1,0,0
T04201,37936.98,Expense,0.28,E351,IT,12,0,0,Director,0,0,0,0,0
T04202,4369.23,Expense,0.45,E364,HR,16,0,0,VP,0,0,0,0,0
T04203,2683.2,Expense,0.43,E361,IT,13,0,0,VP,0,0,0,0,0
T04204,66197.88,Transfer,0.96,E233,Sales,6,0,0,Manager,0,0,1,0,0
T04205,2286.78,Purchase,0.18,E125,Admin,13,1,0,VP,0,0,0,1,0
T04206,13020.58,Purchase,0.09,E142,Sales,26,1,0,Manager,0,0,1,0,0
T04207,17616.72,Purchase,0.88,E118,Finance,5,1,1,Director,0,0,0,0,1
T04208,15590.42,Purchase,0.9,E115,Admin,4,1,1,Director,0,0,1,0,1
T04209,1799.2,Transfer,0.87,E204,Admin,8,0,0,Manager,0,0,0,0,0
T04210,1174.35,Purchase,0.51,E378,HR,3,0,0,VP,0,0,0,0,0
T04211,2229.44,Transfer,0.66,E302,IT,2,0,0,Manager,0,0,0,0,0
T04212,17617.88,Transfer,0.56,E307,Finance,20,0,0,Director,0,0,0,0,0
T04213,15720.38,Expense,0.07,E265,Admin,19,0,0,VP,0,0,1,0,0
T04214,5324.7,Expense,0.6,E158,IT,7,0,0,VP,0,0,0,0,0
T04215,20309.75,Purchase,0.01,E147,IT,12,0,0,Director,1,0,1,0,0
T04216,34303.47,Transfer,0.32,E247,Finance,29,1,1,Manager,0,1,0,0,1
T04217,849.36,Expense,0.93,E376,Finance,4,0,0,Manager,0,1,0,1,0
T04218,13788.28,Transfer,0.3,E277,Sales,10,0,0,Director,0,0,0,0,0
T04219,23379.22,Expense,0.94,E388,Sales,28,0,0,VP,0,0,0,0,0
T04220,5815.39,Transfer,0.25,E213,Admin,9,0,0,Director,0,0,0,0,0
T04221,7356.77,Purchase,0.31,E395,Admin,29,1,0,VP,0,0,1,0,0
T04222,19019.61,Purchase,0.63,E317,Admin,12,0,0,Manager,0,1,1,0,0
T04223,45642.97,Transfer,0.76,E365,Sales,11,1,0,Manager,0,1,1,0,1
T04224,33206.67,Expense,0.5,E261,Admin,21,0,0,Manager,0,0,1,0,0
T04225,17499.63,Expense,0.88,E135,Admin,19,0,0,Manager,0,1,1,0,0
T04226,26203.1,Purchase,0.04,E174,Sales,2,0,0,Director,0,0,0,0,0
T04227,9077.01,Purchase,0.92,E234,Sales,6,0,0,Manager,1,0,0,0,0
T04228,20486.74,Purchase,0.2,E371,Admin,6,0,0,Director,0,0,0,0,0
T04229,12553.99,Expense,0.88,E278,Admin,1,0,0,Director,0,0,0,1,0
T04230,4212.84,Expense,0.4,E258,IT,7,0,0,Director,0,0,0,0,0
T04231,24195.68,Purchase,0.83,E342,HR,12,0,0,VP,0,0,1,0,0
T04232,16259.55,Transfer,0.67,E303,Sales,21,1,0,Manager,0,0,1,0,0
T04233,8882.71,Expense,0.18,E382,HR,23,0,1,VP,1,0,0,0,0
T04234,48458.75,Purchase,0.92,E377,Sales,12,1,0,VP,0,1,1,0,1
T04235,423.13,Transfer,0.25,E242,IT,20,0,0,Director,0,0,0,0,0
T04236,7589.32,Expense,0.24,E107,HR,21,0,0,Manager,0,0,0,0,0
T04237,1171.26,Transfer,0.81,E215,IT,23,0,0,Director,0,0,0,0,0
T04238,29093.8,Transfer,0.11,E371,Finance,6,0,0,Manager,0,0,0,0,0
T04239,24220.45,Expense,0.22,E275,HR,14,0,0,VP,0,0,0,0,0
T04240,8049.96,Purchase,0.5,E313,HR,17,0,0,VP,0,0,1,0,0
T04241,22519.44,Transfer,0.83,E314,HR,17,0,0,Director,0,1,0,1,0
T04242,10081.54,Purchase,0.15,E156,Finance,18,0,0,Manager,0,0,0,0,0
T04243,28232.55,Expense,0.55,E328,Finance,13,0,1,Director,0,0,1,0,0
T04244,12109.45,Transfer,0.71,E399,IT,13,0,0,Director,0,1,1,0,0
T04245,10630.08,Transfer,0.86,E136,Finance,27,0,0,VP,0,0,0,0,0
T04246,54584.43,Transfer,0.94,E383,Sales,11,0,0,Director,1,0,0,0,1
T04247,5777.1,Transfer,0.78,E323,Admin,3,0,0,Director,0,0,0,0,0
T04248,2566.84,Transfer,0.65,E300,HR,17,1,0,Manager,0,0,1,0,0
T04249,17567.53,Expense,0.43,E199,IT,26,0,1,Manager,0,0,0,0,0
T04250,69684.07,Transfer,0.11,E381,IT,2,1,0,Manager,0,0,1,1,0
T04251,9491.13,Expense,0.71,E174,IT,28,0,0,Director,1,0,0,0,0
T04252,1280.89,Purchase,0.99,E311,IT,2,0,1,Manager,0,0,0,0,0
T04253,8289.27,Expense,0.74,E290,HR,7,1,0,Director,0,0,1,0,0
T04254,14101.63,Transfer,0.02,E162,IT,27,1,0,Manager,0,0,1,0,0
T04255,3532.91,Purchase,0.5,E211,HR,29,0,0,Manager,1,1,1,0,0
T04256,21464.87,Expense,0.61,E242,IT,28,0,0,Manager,1,0,0,0,0
T04257,121931.07,Expense,0.69,E198,IT,22,0,1,Director,0,0,1,0,0
T04258,12020.09,Expense,0.72,E364,Admin,25,0,0,VP,0,0,0,1,0
T04259,8761.68,Transfer,0.56,E324,Sales,10,0,1,VP,0,1,1,0,0
T04260,10240.0,Transfer,0.22,E174,Finance,14,1,0,Director,0,0,0,1,0
T04261,2446.66,Expense,0.94,E377,Finance,21,1,0,Director,0,0,0,0,0
T04262,42958.45,Expense,0.7,E297,Finance,19,1,0,VP,0,0,0,0,0
T04263,10716.91,Purchase,0.24,E283,Sales,17,0,0,Director,0,0,0,0,0
T04264,9796.76,Transfer,0.32,E392,HR,16,0,0,Manager,0,0,0,0,0
T04265,21557.98,Transfer,0.92,E156,Finance,17,0,1,VP,0,0,1,0,0
T04266,11669.12,Purchase,0.89,E348,Finance,18,0,0,Director,0,1,0,0,0
T04267,20895.75,Expense,0.41,E213,Finance,29,0,0,Director,0,0,0,0,0
T04268,1268.3,Expense,0.04,E239,HR,27,0,1,VP,0,1,1,0,0
T04269,33610.45,Purchase,0.05,E140,Sales,11,0,0,Director,0,0,1,0,0
T04270,56436.91,Expense,0.28,E252,Sales,19,1,0,VP,0,0,0,0,0
T04271,20926.02,Expense,0.63,E331,HR,11,1,0,Director,0,0,0,0,0
T04272,61829.86,Purchase,0.58,E204,Admin,10,1,1,Director,0,0,0,0,1
T04273,3284.11,Purchase,0.63,E205,IT,14,1,0,VP,0,0,0,1,0
T04274,12979.4,Purchase,0.72,E399,HR,14,1,0,VP,1,1,0,0,1
T04275,18416.36,Expense,0.02,E229,IT,10,0,0,Manager,0,0,1,0,0
T04276,17432.88,Purchase,0.11,E260,Sales,21,0,0,Director,0,0,1,0,0
T04277,10265.3,Expense,0.36,E356,IT,23,0,1,Director,0,0,1,0,0
T04278,8252.34,Transfer,0.15,E328,Finance,4,0,0,VP,0,0,0,0,0
T04279,2712.36,Transfer,0.08,E281,IT,10,1,0,Manager,0,0,0,0,0
T04280,9943.14,Purchase,0.64,E113,IT,27,0,0,VP,0,1,1,1,0
T04281,3550.52,Expense,0.82,E199,Sales,6,0,0,Director,0,0,0,0,0
T04282,26512.69,Expense,0.75,E324,Admin,22,0,0,VP,0,0,0,1,0
T04283,4684.87,Expense,0.82,E330,IT,29,0,1,Director,1,1,0,1,1
T04284,1207.01,Purchase,0.67,E152,Sales,11,0,0,Director,0,0,1,1,0
T04285,16075.59,Expense,0.74,E105,Finance,18,1,0,VP,0,0,0,1,0
T04286,18088.71,Expense,0.27,E189,IT,6,0,0,Director,0,0,0,0,0
T04287,41100.92,Expense,0.99,E163,IT,21,0,0,Director,0,0,1,1,0
T04288,17206.79,Transfer,0.18,E187,Finance,15,0,1,Manager,0,1,1,0,0
T04289,8477.09,Expense,0.21,E132,HR,27,0,0,Manager,0,1,0,0,0
T04290,32492.24,Transfer,0.29,E171,Admin,6,0,0,Director,0,0,0,0,0
T04291,15542.71,Expense,0.98,E143,Finance,20,0,0,Director,0,0,0,1,0
T04292,1651.99,Expense,0.99,E352,Finance,1,0,0,Director,0,0,1,0,0
T04293,16687.33,Expense,0.79,E206,Finance,9,0,0,Manager,0,0,1,1,0
T04294,47723.37,Transfer,0.63,E389,HR,14,0,0,Director,0,1,0,0,0
T04295,10093.98,Expense,0.52,E101,Finance,3,0,0,Manager,0,1,0,0,0
T04296,7028.8,Purchase,0.97,E235,HR,1,1,0,Manager,1,0,0,1,1
T04297,3097.31,Expense,0.7,E216,Admin,14,0,0,Director,0,0,1,0,0
T04298,3284.42,Transfer,0.94,E220,HR,14,1,0,Manager,1,0,0,0,1
T04299,11339.86,Transfer,0.32,E387,Admin,4,1,0,Director,0,0,0,0,0
T04300,18110.96,Purchase,0.33,E193,Admin,14,0,0,VP,0,0,1,0,0
T04301,1681.02,Purchase,0.85,E106,Admin,23,1,0,VP,0,0,1,1,0
T04302,56124.93,Purchase,0.15,E187,Sales,4,0,0,VP,0,0,0,0,0
T04303,28140.85,Transfer,0.95,E281,Admin,11,0,0,VP,0,1,0,0,0
T04304,17667.95,Expense,0.51,E290,HR,20,0,0,Director,0,0,1,1,0
T04305,35256.29,Expense,0.93,E307,Sales,9,0,0,VP,0,0,0,0,0
T04306,1671.69,Purchase,0.34,E390,Finance,11,0,0,Director,0,1,0,0,0
T04307,12957.32,Purchase,0.72,E377,Finance,15,0,0,Director,0,0,1,0,0
T04308,19890.08,Expense,0.48,E151,IT,6,0,0,Director,0,0,1,1,0
T04309,35281.28,Purchase,0.63,E366,Admin,25,1,0,Director,0,0,0,1,0
T04310,30600.48,Expense,0.5,E343,IT,12,0,0,Director,1,0,1,1,0
T04311,6488.84,Expense,0.97,E281,Admin,28,0,0,Manager,1,1,0,0,1
T04312,56563.78,Expense,0.69,E310,Admin,13,1,0,VP,0,0,1,0,0
T04313,2655.68,Expense,0.25,E297,HR,18,0,1,Manager,1,0,1,0,0
T04314,41610.22,Transfer,0.91,E369,HR,23,0,0,Manager,0,0,0,0,0
T04315,70768.02,Expense,0.29,E132,Finance,23,0,0,VP,0,0,0,1,0
T04316,3899.71,Purchase,0.37,E201,Sales,14,0,0,Director,0,0,1,1,0
T04317,25607.44,Purchase,0.1,E381,Finance,24,0,0,Director,0,0,1,0,0
T04318,822.39,Purchase,0.9,E336,Admin,26,1,0,VP,0,0,0,1,0
T04319,10398.1,Purchase,0.29,E315,Sales,11,0,0,VP,1,1,0,0,0
T04320,14525.12,Transfer,0.26,E226,IT,25,1,0,VP,0,0,0,0,0
T04321,17380.76,Expense,0.92,E193,Admin,24,1,0,Manager,0,0,0,0,0
T04322,54957.84,Expense,0.81,E173,HR,2,0,1,Manager,0,0,0,0,1
T04323,22310.13,Purchase,0.14,E227,Finance,19,0,1,VP,0,0,0,0,0
T04324,13127.74,Purchase,0.77,E173,Finance,28,1,1,VP,0,0,0,0,1
T04325,33180.45,Purchase,0.91,E355,IT,2,0,0,VP,0,0,1,0,0
T04326,60128.92,Expense,0.08,E201,Finance,17,1,0,VP,0,0,0,1,0
T04327,446.26,Transfer,0.83,E146,Finance,29,0,1,Manager,0,0,0,0,0
T04328,80935.41,Transfer,0.55,E264,Sales,23,1,0,VP,0,1,1,0,1
T04329,1801.39,Transfer,0.67,E355,Admin,8,0,0,VP,0,0,0,0,0
T04330,33681.8,Transfer,0.49,E382,Sales,5,1,0,VP,0,0,1,0,0
T04331,6579.38,Purchase,0.7,E347,Sales,26,0,1,VP,0,0,0,0,0
T04332,2835.41,Expense,0.03,E303,Finance,29,0,1,Director,1,0,1,1,0
T04333,11591.21,Purchase,0.76,E185,Admin,11,0,0,Director,0,0,1,0,0
T04334,20654.05,Transfer,0.03,E263,Finance,25,0,0,VP,0,0,1,1,0
T04335,9591.44,Purchase,0.46,E156,Finance,20,0,1,Manager,0,0,1,0,0
T04336,1122.21,Transfer,0.15,E305,Sales,1,0,1,Director,0,1,0,0,0
T04337,18298.89,Expense,0.82,E247,HR,20,1,0,Manager,0,0,0,0,0
T04338,46538.23,Transfer,0.31,E378,HR,16,0,0,Director,0,0,1,1,0
T04339,9664.71,Purchase,0.45,E389,Sales,5,0,0,Director,0,0,1,0,0
T04340,4875.42,Expense,0.43,E120,Sales,27,0,0,VP,0,0,0,0,0
T04341,11688.63,Transfer,0.77,E236,Finance,28,1,0,VP,0,0,1,0,0
T04342,991.43,Transfer,0.48,E109,Admin,16,0,0,VP,0,0,0,0,0
T04343,34350.22,Expense,0.79,E144,Finance,24,0,1,Manager,0,0,0,0,0
T04344,35013.21,Purchase,0.07,E348,Finance,5,0,0,Manager,0,0,0,1,0
T04345,17734.66,Expense,0.19,E129,IT,28,1,0,Manager,0,0,0,0,0
T04346,8711.36,Purchase,0.55,E324,Finance,10,0,0,VP,0,1,0,0,0
T04347,32167.11,Transfer,0.95,E276,Admin,9,0,0,Director,0,1,1,0,0
T04348,16179.56,Transfer,0.07,E195,Finance,22,1,0,Director,0,0,0,0,0
T04349,34966.22,Expense,0.04,E116,Sales,24,0,0,Director,0,0,0,0,0
T04350,19964.05,Transfer,0.16,E127,Admin,19,1,0,VP,0,0,0,0,0
T04351,30687.12,Expense,0.64,E225,Sales,29,0,0,Director,0,0,0,0,0
T04352,18254.09,Transfer,0.4,E372,IT,3,0,0,Director,0,0,0,0,0
T04353,10693.52,Transfer,0.83,E286,IT,9,0,0,Manager,0,0,0,0,0
T04354,63375.95,Purchase,0.07,E241,Admin,22,1,0,Manager,0,0,1,0,0
T04355,15579.06,Expense,0.2,E237,HR,20,0,0,VP,0,0,0,0,0
T04356,18581.92,Expense,0.3,E328,HR,8,0,0,Director,0,1,0,0,0
T04357,4981.73,Transfer,0.63,E313,Admin,4,0,1,VP,0,0,1,0,0
T04358,19651.32,Purchase,0.69,E373,Admin,11,0,0,Manager,1,1,1,0,0
T04359,16954.32,Purchase,0.12,E390,Sales,4,0,1,Director,0,0,0,0,0
T04360,4087.38,Expense,0.94,E157,IT,12,1,0,Director,0,0,1,1,0
T04361,1228.72,Expense,0.34,E117,Admin,23,0,0,Manager,0,0,1,0,0
T04362,18544.98,Transfer,0.71,E279,Finance,7,0,0,Director,0,0,1,0,0
T04363,28852.41,Expense,0.52,E257,Sales,28,0,0,VP,0,1,0,0,0
T04364,14821.61,Transfer,0.22,E355,IT,8,0,0,Director,0,0,0,0,0
T04365,5143.64,Purchase,0.85,E136,Sales,10,1,0,Manager,0,0,0,0,0
T04366,21963.57,Expense,0.82,E395,IT,23,0,0,Manager,0,1,1,0,0
T04367,1669.93,Purchase,0.4,E361,Finance,29,1,0,VP,0,0,1,0,0
T04368,11661.97,Purchase,0.59,E178,IT,24,1,0,VP,0,0,0,0,0
T04369,3567.39,Transfer,0.26,E253,Sales,13,1,1,Manager,1,0,1,0,1
T04370,4078.07,Purchase,0.69,E257,IT,24,0,0,VP,0,0,0,0,0
T04371,4520.3,Transfer,0.31,E174,Sales,14,1,1,Manager,0,1,1,0,1
T04372,9778.25,Transfer,0.84,E154,Admin,16,1,0,VP,1,0,0,0,1
T04373,1050.1,Purchase,0.22,E305,Finance,7,0,0,Manager,0,0,0,0,0
T04374,10143.1,Purchase,0.01,E314,Sales,16,0,0,VP,0,1,1,0,0
T04375,14336.81,Transfer,0.27,E108,HR,17,0,0,VP,0,0,1,1,0
T04376,13205.64,Transfer,0.19,E205,HR,20,1,0,VP,0,1,1,1,0
T04377,9650.73,Purchase,0.51,E344,IT,19,0,0,VP,1,0,1,0,0
T04378,36545.24,Transfer,0.2,E202,Admin,12,0,0,Director,0,0,1,0,0
T04379,3140.72,Transfer,0.76,E374,Admin,9,0,0,Manager,0,0,0,0,0
T04380,14092.12,Expense,0.24,E132,HR,28,0,1,Manager,0,0,1,1,0
T04381,1280.99,Expense,0.71,E207,IT,26,0,0,Director,0,0,0,0,0
T04382,1476.28,Expense,0.58,E368,Admin,8,1,0,VP,0,0,0,0,0
T04383,17060.02,Expense,0.99,E172,Admin,9,0,0,VP,0,0,0,0,0
T04384,16695.06,Expense,1.0,E280,IT,5,1,0,Manager,0,1,1,0,1
T04385,42080.18,Transfer,0.87,E367,Sales,21,0,0,Manager,0,0,0,0,0
T04386,16323.19,Transfer,0.76,E251,HR,10,1,0,Manager,0,0,0,0,0
T04387,64273.3,Expense,0.39,E167,Admin,5,0,1,Director,0,0,0,0,0
T04388,998.41,Purchase,0.75,E296,Sales,14,0,1,Manager,0,0,0,0,0
T04389,2062.99,Expense,0.96,E394,Sales,18,1,1,Director,0,1,0,0,1
T04390,901.33,Purchase,0.02,E131,Sales,29,1,0,Director,0,0,1,1,0
T04391,4098.14,Transfer,0.54,E207,Sales,7,0,1,Manager,1,1,0,0,1
T04392,15585.87,Purchase,0.22,E178,Finance,8,0,0,Manager,0,0,1,1,0
T04393,20745.01,Transfer,0.56,E358,Finance,5,0,0,Manager,0,0,0,0,0
T04394,933.14,Purchase,0.47,E274,IT,24,1,0,VP,0,0,1,0,0
T04395,58364.65,Transfer,0.58,E114,HR,6,0,0,VP,0,0,0,0,0
T04396,36924.15,Transfer,0.55,E150,IT,20,0,0,VP,0,0,0,0,0
T04397,7036.95,Expense,0.96,E206,Finance,23,0,0,Manager,0,0,0,0,0
T04398,1606.58,Transfer,0.55,E309,IT,24,0,1,Director,0,0,0,0,0
T04399,3723.87,Expense,0.85,E301,IT,9,0,0,Director,0,0,0,0,0
T04400,2715.12,Expense,0.32,E376,Sales,21,0,0,VP,0,0,0,0,0
T04401,2631.44,Expense,0.44,E317,Admin,9,0,0,Director,0,0,0,0,0
T04402,14619.54,Purchase,0.47,E140,Finance,8,0,1,VP,0,1,1,0,0
T04403,5643.21,Purchase,0.28,E358,Finance,17,1,0,Director,1,1,1,1,1
T04404,8867.69,Transfer,0.38,E302,IT,24,0,0,Manager,1,0,1,1,0
T04405,91137.76,Expense,0.6,E198,Admin,8,0,0,Manager,0,0,0,0,0
T04406,23060.16,Expense,0.58,E248,IT,29,0,1,Director,0,1,1,0,0
T04407,59511.01,Transfer,0.64,E204,HR,23,0,0,VP,1,0,1,0,0
T04408,3076.0,Expense,0.35,E302,Finance,1,1,0,Manager,0,0,0,0,0
T04409,9629.85,Transfer,0.32,E194,Sales,22,0,0,Director,0,0,1,1,0
T04410,16181.57,Expense,0.61,E276,Sales,18,0,0,VP,0,0,1,0,0
T04411,1597.28,Purchase,0.13,E164,Sales,15,0,0,Director,0,0,1,0,0
T04412,83.92,Transfer,0.25,E140,Finance,22,1,1,VP,0,0,0,0,0
T04413,22199.59,Transfer,0.04,E323,Finance,27,0,1,Director,0,0,1,1,0
T04414,20534.37,Purchase,0.07,E166,Sales,16,0,0,Director,0,0,1,1,0
T04415,10579.41,Transfer,0.24,E354,Finance,2,1,0,Manager,0,0,0,0,0
T04416,13452.94,Purchase,0.02,E397,Sales,13,0,1,VP,0,0,1,0,0
T04417,10738.02,Expense,0.25,E168,HR,2,0,0,Manager,0,0,1,0,0
T04418,485.96,Purchase,0.65,E270,HR,14,1,0,Manager,0,0,1,1,0
T04419,8170.54,Purchase,0.06,E200,HR,7,0,1,Manager,0,0,1,1,0
T04420,3897.98,Transfer,0.44,E239,IT,11,0,0,Director,0,0,0,0,0
T04421,2072.22,Expense,0.91,E305,IT,15,0,0,Director,0,0,0,0,0
T04422,62801.49,Purchase,0.79,E172,Admin,26,0,1,Manager,0,0,0,1,1
T04423,18293.83,Expense,0.31,E159,Admin,17,0,0,VP,0,1,0,1,0
T04424,26087.38,Purchase,0.92,E255,Admin,21,0,1,Director,0,0,0,0,0
T04425,7577.35,Transfer,0.33,E223,HR,17,0,1,Manager,0,1,0,0,0
T04426,9989.38,Purchase,0.07,E113,HR,15,0,0,Director,0,1,0,0,0
T04427,5407.95,Purchase,0.99,E363,HR,16,0,0,Manager,0,0,0,0,0
T04428,2039.89,Expense,0.87,E126,Finance,9,1,1,Director,0,0,1,0,1
T04429,3945.41,Purchase,0.47,E344,Finance,21,1,1,Manager,0,0,0,0,0
T04430,31941.7,Transfer,0.67,E149,HR,21,0,0,VP,0,0,0,1,0
T04431,22635.88,Transfer,0.67,E286,Sales,20,0,0,VP,1,1,0,0,0
T04432,15834.12,Purchase,0.19,E156,Admin,19,1,0,VP,0,0,0,0,0
T04433,12890.56,Purchase,0.2,E358,IT,24,0,0,VP,1,0,0,0,0
T04434,51132.59,Expense,0.47,E254,Admin,23,0,0,VP,0,0,1,0,0
T04435,1510.32,Expense,0.91,E133,Sales,9,0,0,Manager,0,0,0,0,0
T04436,6586.78,Transfer,0.01,E125,Finance,6,1,0,Director,0,0,0,0,0
T04437,8613.75,Expense,0.78,E349,HR,1,0,0,Manager,0,0,1,0,0
T04438,30504.31,Purchase,0.06,E185,Finance,5,0,1,VP,0,0,1,0,0
T04439,97896.07,Transfer,0.48,E259,Finance,5,0,0,Manager,0,0,0,0,0
T04440,5506.39,Expense,0.64,E299,Sales,23,0,0,Manager,0,0,0,0,0
T04441,41478.31,Transfer,0.69,E205,Finance,26,0,1,Manager,0,0,0,0,0
T04442,35512.54,Purchase,0.06,E374,Finance,1,0,0,Manager,1,0,1,0,0
T04443,5089.01,Expense,0.42,E388,Admin,1,0,0,VP,0,0,1,0,0
T04444,10194.28,Purchase,0.58,E357,Admin,29,0,0,Manager,0,0,1,0,0
T04445,10541.57,Purchase,0.07,E319,Sales,22,1,0,Manager,0,0,0,0,0
T04446,76535.88,Transfer,0.14,E114,HR,6,0,0,Manager,0,0,1,0,0
T04447,3990.78,Transfer,0.66,E120,Admin,9,0,0,VP,0,0,0,0,0
T04448,32104.73,Transfer,0.52,E158,Finance,19,1,1,Manager,0,0,0,0,0
T04449,8135.1,Expense,0.16,E181,IT,28,0,0,Director,0,0,0,0,0
T04450,26251.24,Expense,0.54,E217,Admin,5,1,0,VP,0,0,0,0,0
T04451,10894.92,Transfer,0.91,E212,IT,21,0,0,VP,0,0,0,0,0
T04452,17272.06,Expense,0.02,E394,HR,17,0,0,Manager,0,0,0,0,0
